overall_rank,position_rank,player_name,position,current_team,player_type,fantasy_points_ppr,ppg,composite_score,consistency_score,injury_risk_score,team_context_score,avg_games_per_season,depth_chart_rank
11.0,8.0,J.Cook,RB,BUF,veteran,266.7,16.66875,3.5398708162002617,0.5431465400987817,0.038146613179363235,0.82,16.5,10.5
12.0,9.0,A.Kamara,RB,NO,veteran,265.3,18.95,3.533006069901819,0.8288182543000165,0.20741527603699003,0.54,13.75,10.5
13.0,10.0,J.Conner,RB,ARI,veteran,253.8,15.8625,3.3973921490000887,0.8009443356109934,0.17588235294117646,0.54,14.25,10.5
14.0,11.0,C.Brown,RB,CIN,2nd_year,255.0,15.9375,3.3774104313324687,0.48704260402363947,0.05882352941176472,0.75,16.0,10.5
15.0,12.0,J.Taylor,RB,IND,veteran,246.70000000000002,17.621428571428574,3.300781531435521,0.8126724971643197,0.2920046063903153,0.6099999999999999,13.0,10.5
16.0,13.0,J.Mixon,RB,HOU,veteran,240.5,17.178571428571427,3.271001077587027,0.8166210329639004,0.11705882352941173,0.6799999999999999,15.25,10.5
17.0,14.0,A.Jones,RB,MIN,veteran,241.6,14.211764705882352,3.263586372346096,0.7918681438238663,0.17023351154098237,0.6449999999999999,15.0,10.5
18.0,15.0,B.Hall,RB,NYJ,veteran,240.9,15.05625,3.261298241537716,0.7379039864554996,0.038146613179363235,0.575,16.5,10.5
19.0,1.0,B.Bowers,TE,LV,rookie,262.7,15.452941176470588,3.255586161312343,0.6618965124692919,0.5,0.47,8.0,10.5
20.0,16.0,C.Hubbard,RB,CAR,veteran,241.60000000000002,16.10666666666667,3.203888629670347,0.602740798890543,0.14481304375307566,0.47,14.666666666666666,10.5
21.0,17.0,B.Irving,RB,TB,rookie,244.4,14.376470588235295,3.1960870862102855,0.6542526518300334,0.5,0.6449999999999999,8.0,10.5
22.0,4.0,D.London,WR,ATL,veteran,280.8,16.51764705882353,3.1937467819743044,0.6348624250365296,0.038146613179363235,0.6449999999999999,16.5,10.5
23.0,5.0,B.Thomas,WR,JAX,rookie,284.0,16.705882352941178,3.1463838436337648,0.674253586334253,0.5,0.6799999999999999,5.0,10.5
24.0,2.0,T.McBride,TE,ARI,veteran,243.8,15.2375,3.109225228297177,0.5399410253089632,0.038146613179363235,0.5049999999999999,16.5,10.5
25.0,6.0,T.McLaurin,WR,WAS,veteran,267.8,15.75294117647059,3.1017306819001247,0.778754900557622,0.0,0.575,17.0,10.5
26.0,3.0,G.Kittle,TE,SF,veteran,236.60000000000002,15.773333333333335,3.0971046488571057,0.7247247495823399,0.11890966364675429,0.8899999999999999,15.0,10.5
27.0,7.0,C.Lamb,WR,DAL,veteran,263.40000000000003,17.560000000000002,3.0771922014538795,0.8190158586240709,0.06035645250757826,0.7849999999999999,16.25,10.5
28.0,18.0,D.Montgomery,RB,DET,veteran,221.72,15.837142857142856,3.0467339990609377,0.8248119606902373,0.1817202473667339,0.75,14.25,30.5
29.0,8.0,M.Nabers,WR,NYG,rookie,273.6,18.240000000000002,3.027835967539616,0.6956414150466996,0.5,0.47,8.0,10.5
30.0,19.0,D.Swift,RB,CHI,veteran,214.5,12.617647058823529,2.9405811491959084,0.7687137744926427,0.11372975236785979,0.54,15.0,10.5
31.0,9.0,J.Smith-Njigba,WR,SEA,2nd_year,253.0,14.882352941176471,2.9371635805457896,0.6781955460746931,0.0,0.6449999999999999,17.0,10.5
32.0,10.0,G.Wilson,WR,NYJ,veteran,251.9,14.81764705882353,2.898962493010164,0.5969236253935306,0.0,0.575,17.0,10.5
33.0,4.0,J.Smith,TE,PIT,veteran,222.3,13.076470588235296,2.8758963591360325,0.6062020219200148,0.13576035827587374,0.6099999999999999,14.75,30.5
34.0,20.0,N.Harris,RB,LAC,veteran,204.6,12.035294117647059,2.84767497068542,0.7008096258264884,0.0,0.715,17.0,10.5
35.0,1.0,L.Jackson,QB,BAL,veteran,430.38000000000005,25.316470588235298,2.8359602831952864,0.8631001974833524,0.15454651084306364,0.715,14.25,10.5
36.0,11.0,D.Adams,WR,LA,veteran,241.29999999999998,17.235714285714284,2.82401959240226,0.7987397478421425,0.08511675577049119,0.54,16.0,30.5
37.0,12.0,M.Evans,WR,TB,veteran,240.4,17.17142857142857,2.817088463838848,0.7798855693402797,0.10418287260203055,0.6449999999999999,15.5,10.5
38.0,13.0,C.Sutton,WR,DEN,veteran,240.3,15.01875,2.8042153027149483,0.7181318512678512,0.06890966364675427,0.6099999999999999,16.0,10.5
39.0,14.0,D.Moore,WR,CHI,veteran,238.1,14.005882352941176,2.802474329220809,0.7711050852965744,0.0,0.54,17.0,10.5
40.0,21.0,T.Pollard,RB,TEN,veteran,200.70000000000002,12.543750000000001,2.7920327730447276,0.7653750994550803,0.06008613423498956,0.575,16.0,10.5
41.0,15.0,J.Jeudy,WR,CLE,veteran,240.9,14.170588235294119,2.7884427334820487,0.72430613053995,0.1501715608068363,0.54,14.5,10.5
42.0,22.0,R.White,RB,TB,veteran,199.6,13.306666666666667,2.7422269071349383,0.6027511281004799,0.07629322635872647,0.6449999999999999,16.0,30.5
43.0,16.0,L.McConkey,WR,LAC,rookie,240.9,15.05625,2.7240581689387855,0.6766306237214278,0.5,0.715,5.0,10.5
44.0,23.0,R.Dowdle,RB,CAR,veteran,197.8,12.3625,2.717694798690404,0.6451386399047855,0.05882352941176472,0.47,16.0,30.5
45.0,5.0,T.Kelce,TE,KC,veteran,195.4,12.2125,2.668021774705493,0.7937591304472118,0.07773319305851897,0.96,16.0,10.5
46.0,17.0,T.Hill,WR,MIA,veteran,218.2,12.835294117647058,2.631267380648629,0.796053809017035,0.025294117647058786,0.7849999999999999,16.75,10.5
47.0,18.0,T.Higgins,WR,CIN,veteran,222.10000000000002,18.508333333333336,2.605647795858471,0.7467620252684646,0.26720512429762605,0.75,13.0,30.5
48.0,19.0,A.Brown,WR,PHI,veteran,216.9,16.684615384615384,2.5902723040995976,0.7942255889214782,0.14617495447760506,0.75,15.0,10.5
49.0,20.0,J.Meyers,WR,LV,veteran,218.0,14.533333333333333,2.5889449597893743,0.8007289806432232,0.11035645250757826,0.54,15.25,10.5
50.0,24.0,J.Dobbins,RB,DEN,veteran,191.8,14.753846153846155,2.577230323146146,0.781036762738874,0.6489697975922603,0.6099999999999999,7.333333333333333,10.5
51.0,25.0,Z.Charbonnet,RB,SEA,2nd_year,183.70000000000002,10.805882352941177,2.569079330834941,0.5954696195503182,0.0,0.6449999999999999,17.0,30.5
52.0,2.0,J.Allen,QB,BUF,veteran,372.34000000000003,23.271250000000002,2.5577342268212977,0.8974190794469721,0.036543738619401266,0.82,16.5,10.5
53.0,6.0,M.Andrews,TE,BAL,veteran,188.8,11.105882352941178,2.5430769022078494,0.7537418016201671,0.19522635094446852,0.7849999999999999,14.75,10.5
54.0,3.0,J.Burrow,QB,CIN,veteran,372.82,21.930588235294117,2.512566959756096,0.8600676139666751,0.19396047323120286,0.75,14.75,10.5
55.0,21.0,Z.Flowers,WR,BAL,2nd_year,209.5,12.323529411764707,2.509265690227899,0.6601136953198042,0.0,0.715,17.0,10.5
56.0,26.0,K.Walker,RB,SEA,veteran,181.2,16.472727272727273,2.4956126272733514,0.6351392022312152,0.2702335115409824,0.6449999999999999,13.0,10.5
57.0,22.0,J.Addison,WR,MIN,2nd_year,212.5,14.166666666666666,2.4933198695916743,0.5997232522118912,0.11764705882352944,0.6449999999999999,15.0,30.5
58.0,4.0,B.Mayfield,QB,TB,veteran,365.8,21.51764705882353,2.473091560708693,0.8343425685904011,0.11261134388143927,0.6449999999999999,15.0,10.5
59.0,27.0,M.Gaskin,RB,BAL,veteran,173.6,10.211764705882352,2.467644399628764,0.6358222290112564,0.0,0.715,17.0,110.5
60.0,23.0,J.Jennings,WR,SF,veteran,210.5,14.033333333333333,2.4542492354632124,0.5387508599284563,0.20784739942668334,0.7849999999999999,14.0,30.5
61.0,24.0,N.Collins,WR,HOU,veteran,210.60000000000002,17.55,2.4469017421329324,0.609132771226154,0.2850091221844481,0.6799999999999999,12.333333333333334,10.0
62.0,28.0,T.Tracy,RB,NYG,rookie,182.3,10.723529411764707,2.4368656828356077,0.6023307966618874,0.5,0.47,8.0,10.5
63.0,25.0,J.Williams,WR,DET,veteran,212.20000000000002,14.146666666666668,2.417712262692983,0.35871717700977707,0.23208689836161914,0.75,13.5,30.5
64.0,29.0,Ashton Jeanty,RB,LV,rookie,177.87,12.720400000000001,2.411587438902133,0.6451612903225806,0.5,0.63,5.0,
65.0,30.0,R.Stevenson,RB,NE,veteran,175.9,11.726666666666667,2.409982397795281,0.5323571536479355,0.1889306908118992,0.505,14.666666666666666,10.5
66.0,26.0,P.Nacua,WR,LA,2nd_year,206.6,18.78181818181818,2.3934144803587616,0.6638291110541694,0.3529411764705882,0.54,11.0,10.5
67.0,27.0,J.Reed,WR,GB,2nd_year,197.0,11.588235294117647,2.387745167069337,0.668718301109886,0.0,0.715,17.0,10.5
68.0,7.0,S.LaPorta,TE,DET,2nd_year,174.6,10.9125,2.380905082893822,0.6462808148557387,0.05882352941176472,0.75,16.0,10.5
69.0,28.0,D.Smith,WR,PHI,veteran,199.4,15.338461538461539,2.3714886355647686,0.6054801655378855,0.1384597956796797,0.75,15.333333333333334,30.5
70.0,29.0,C.Ridley,WR,TEN,veteran,199.20000000000002,11.71764705882353,2.367745536520702,0.7578865754448003,0.25028956931516805,0.575,13.0,10.0
71.0,8.0,Z.Ertz,TE,WAS,veteran,177.4,10.435294117647059,2.359913174582849,0.720350326171412,0.3257164331402674,0.575,12.75,10.5
72.0,30.0,D.Metcalf,WR,PIT,veteran,191.2,12.746666666666666,2.3375170528757274,0.794684457939812,0.06917998191934298,0.6099999999999999,16.25,10.5
73.0,31.0,D.Mooney,WR,ATL,veteran,193.20000000000002,12.075000000000001,2.309062014608861,0.6691049311336195,0.1709181044307979,0.6449999999999999,14.5,30.5
74.0,5.0,J.Daniels,QB,WAS,rookie,355.82,20.930588235294117,2.2986193578357086,0.6950845432248814,0.5,0.575,5.0,10.5
75.0,31.0,B.Robinson,RB,SF,veteran,159.8,11.414285714285715,2.28101710767263,0.6337177228624937,0.15579367200289268,0.7849999999999999,14.5,30.5
76.0,9.0,P.Freiermuth,TE,PIT,veteran,168.3,9.9,2.27036933688833,0.6557898241194883,0.2004839567035579,0.6099999999999999,14.333333333333334,10.5
77.0,6.0,J.Goff,QB,DET,veteran,324.46000000000004,19.08588235294118,2.264882277166311,0.8232302463622979,0.04941176470588232,0.75,16.25,10.5
78.0,10.0,T.Kraft,TE,GB,2nd_year,163.3,9.605882352941178,2.263069287289958,0.6482688504046441,0.0,0.715,17.0,10.5
79.0,32.0,K.Allen,WR,LAC,veteran,184.4,12.293333333333333,2.2541765818569295,0.8168814593460354,0.2297416338425626,0.715,13.5,50.5
80.0,33.0,M.Harrison,WR,ARI,rookie,196.5,11.558823529411764,2.2452271059789877,0.5884335246854628,0.5,0.54,5.0,10.5
81.0,32.0,J.Williams,RB,DAL,veteran,157.9,9.288235294117648,2.2346268506109634,0.6449824589865522,0.29034376915655385,0.7849999999999999,12.333333333333334,10.5
82.0,7.0,J.Hurts,QB,PHI,veteran,315.12,21.008,2.220182474129757,0.8848788685102542,0.09176470588235296,0.75,15.5,10.5
83.0,33.0,K.Hunt,RB,KC,veteran,155.4,11.953846153846154,2.2196471272530136,0.6601882139634105,0.2550625950492913,0.82,13.25,30.5
84.0,34.0,X.Worthy,WR,KC,rookie,187.2,11.7,2.187793811688476,0.6147472511511202,0.5,0.82,5.0,30.5
85.0,35.0,J.Downs,WR,IND,2nd_year,182.2,13.014285714285714,2.1870091078983744,0.6346595859486808,0.17647058823529416,0.6099999999999999,14.0,30.5
86.0,36.0,W.Robinson,WR,NYG,veteran,182.70000000000002,10.747058823529413,2.177573903768097,0.552989411989343,0.07629322635872647,0.47,16.0,30.5
87.0,37.0,K.Shakir,WR,BUF,veteran,182.5,12.166666666666666,2.1711689641903886,0.41182617383921966,0.09697014259112796,0.82,15.5,10.5
88.0,38.0,C.Kupp,WR,SEA,veteran,175.0,14.583333333333334,2.1340236798901735,0.8040805277835688,0.31449948270439015,0.6449999999999999,12.5,30.5
89.0,39.0,Q.Johnston,WR,LAC,2nd_year,174.70000000000002,11.646666666666668,2.12047937161553,0.5762938363424894,0.11764705882352944,0.715,15.0,30.5
90.0,40.0,R.Bateman,WR,BAL,veteran,174.60000000000002,10.912500000000001,2.0970407440117325,0.6217088892368928,0.28666214597627926,0.715,12.333333333333334,30.5
91.0,8.0,B.Nix,QB,DEN,rookie,317.2,18.658823529411762,2.09331885068177,0.7140108754070468,0.5,0.6099999999999999,5.0,10.5
92.0,41.0,M.Pittman,WR,IND,veteran,165.8,10.3625,2.083999035717882,0.77423648085355,0.054705882352941146,0.6099999999999999,16.25,10.5
93.0,9.0,P.Mahomes,QB,KC,veteran,283.02,17.68875,2.064544771879972,0.9071407250150736,0.045367268031165975,0.82,16.5,10.5
94.0,10.0,S.Darnold,QB,SEA,veteran,307.96,18.115294117647057,2.0571091463047924,0.6435461334610814,0.3550252700812269,0.6449999999999999,11.25,10.5
95.0,11.0,K.Murray,QB,ARI,veteran,297.24,17.48470588235294,2.0556870705689274,0.8829623716636891,0.31254861780609156,0.54,12.5,10.5
96.0,34.0,J.Ford,RB,CLE,veteran,134.0,9.571428571428571,2.053596507198242,1.0,0.11443983953808971,0.54,15.5,10.5
97.0,12.0,J.Herbert,QB,LAC,veteran,285.40000000000003,16.788235294117648,2.0468099991040636,0.8702123957836335,0.10117647058823531,0.715,16.0,10.5
98.0,11.0,D.Njoku,TE,CLE,veteran,148.5,13.5,2.04098073569827,0.6627347749790011,0.21197952052285593,0.54,14.0,10.5
99.0,42.0,G.Pickens,WR,DAL,veteran,164.4,11.742857142857144,2.03340313046856,0.6050449358279073,0.11443983953808971,0.7849999999999999,15.5,30.5
100.0,35.0,A.Mattison,RB,MIA,veteran,137.4,9.814285714285715,2.0153740448270523,0.5798096257489773,0.10230848266085152,0.7849999999999999,15.75,98.5
101.0,12.0,H.Henry,TE,NE,veteran,145.4,9.0875,2.008097940032617,0.622305843606181,0.13470588235294115,0.505,15.25,10.5
102.0,43.0,J.Tolbert,WR,DAL,veteran,152.0,8.941176470588236,2.0018302726664765,1.0,0.15258645271745294,0.7849999999999999,15.0,50.5
103.0,44.0,A.Pierce,WR,IND,veteran,161.4,10.0875,1.9861659476545985,0.543786431106919,0.038146613179363235,0.6099999999999999,16.5,50.5
104.0,13.0,M.Gesicki,TE,CIN,veteran,141.5,8.84375,1.985916164184772,0.5579298041002898,0.06917998191934298,0.75,16.25,10.5
105.0,36.0,A.Ekeler,RB,WAS,veteran,132.3,11.025,1.980109524822979,0.8327988462347266,0.19062615966751484,0.575,14.75,10.5
106.0,37.0,T.Etienne,RB,JAX,veteran,130.2,8.68,1.9748210096550358,0.7632071011264749,0.05936198704272415,0.6799999999999999,16.333333333333332,10.5
107.0,45.0,D.Samuel,WR,WAS,veteran,155.6,11.114285714285714,1.9627129845790257,0.7933970379410638,0.16300640201379527,0.575,14.5,30.5
108.0,14.0,C.Otton,TE,TB,veteran,140.6,10.042857142857143,1.9556325999129955,0.5718769163015717,0.1351167557704912,0.6449999999999999,15.0,10.5
109.0,13.0,S.Howell,QB,MIN,2nd_year,257.54,15.149411764705883,1.9384527320034692,1.0,0.0,0.6449999999999999,17.0,30.5
110.0,46.0,J.Waddle,WR,MIA,veteran,149.6,9.973333333333333,1.8999605942057791,0.6707235919778302,0.1316145273713868,0.7849999999999999,15.333333333333334,30.5
111.0,14.0,A.Rodgers,QB,PIT,veteran,256.58,15.092941176470587,1.8890746083505852,0.8544050464940094,0.02085746410959729,0.6099999999999999,16.666666666666668,10.5
112.0,15.0,G.Smith,QB,LV,veteran,266.0,15.647058823529411,1.8882960668035766,0.8535664929595375,0.24912045347381778,0.54,13.25,10.5
113.0,47.0,Emeka Egbuka,WR,GB,rookie,156.4563,10.393950000000002,1.884687009893734,0.625,0.5,0.8049999999999999,5.0,
114.0,16.0,B.Purdy,QB,SF,veteran,266.86,17.790666666666667,1.8772349809231255,0.5705819527697407,0.09697014259112796,0.7849999999999999,15.5,10.5
115.0,48.0,Travis Hunter,WR,JAX,rookie,155.87,10.355,1.8753863136680105,0.625,0.5,0.7699999999999999,5.0,
116.0,38.0,J.Warren,RB,PIT,veteran,124.10000000000001,8.273333333333333,1.8702423891330104,0.668677199849281,0.0711764705882353,0.6099999999999999,16.0,10.5
117.0,39.0,J.Hill,RB,BAL,veteran,127.10000000000001,8.473333333333334,1.8696621998962746,0.5397305203504003,0.1414184489400143,0.715,14.666666666666666,30.5
118.0,49.0,D.Douglas,WR,NE,2nd_year,147.70000000000002,9.231250000000001,1.8659226288454038,0.6635313103291278,0.05882352941176472,0.505,16.0,30.5
119.0,40.0,T.Bigsby,RB,JAX,2nd_year,129.0,8.6,1.864903073996137,0.42649121800886763,0.11764705882352944,0.6799999999999999,15.0,30.5
120.0,50.0,D.Hopkins,WR,BAL,veteran,147.0,9.1875,1.863846957778322,0.7310403239948764,0.2239600829396537,0.715,13.0,50.5
121.0,15.0,K.Pitts,TE,ATL,veteran,131.2,7.717647058823529,1.858631084017096,0.613824060393334,0.1460022487671814,0.6449999999999999,14.666666666666666,10.5
122.0,41.0,A.Abdullah,RB,SF,veteran,125.2,9.63076923076923,1.8325669476605326,0.48010632125615815,0.17588235294117646,0.7849999999999999,14.25,140.0
123.0,51.0,Luther Burden III,WR,NO,rookie,152.867,10.1555,1.8316754305606446,0.625,0.5,0.63,5.0,
124.0,52.0,Tetairoa McMillan,WR,CAR,rookie,153.29600000000002,10.184000000000001,1.8289198424331259,0.625,0.5,0.5599999999999999,5.0,
125.0,42.0,A.Dillon,RB,PHI,veteran,117.60000000000001,7.840000000000001,1.8129180945605607,0.6790373627286883,0.05936198704272415,0.75,16.333333333333332,50.5
126.0,16.0,T.Conklin,TE,LAC,veteran,121.9,7.61875,1.7846464221202045,0.610082393386848,0.025294117647058786,0.715,16.75,30.5
127.0,53.0,C.Godwin,WR,TB,veteran,137.8,19.685714285714287,1.7795398222749337,0.8438323814133875,0.2963740696793524,0.6449999999999999,13.25,30.5
128.0,54.0,T.Dell,WR,HOU,2nd_year,140.0,10.0,1.7747363568522487,0.6276308756447191,0.17647058823529416,0.6799999999999999,14.0,67.0
129.0,55.0,A.Thielen,WR,CAR,veteran,139.5,13.95,1.766107317171104,0.7293596072092637,0.21704236617548084,0.47,14.25,30.5
130.0,17.0,I.Likely,TE,BAL,veteran,123.7,8.246666666666666,1.7538434067703452,0.5131233656006304,0.19394028518225592,0.7849999999999999,14.0,30.5
131.0,56.0,R.McCloud,WR,ATL,veteran,142.5,8.382352941176471,1.745896011253871,0.5304358968272851,0.3053502673114735,0.6449999999999999,13.0,50.5
132.0,18.0,D.Schultz,TE,HOU,veteran,118.2,6.952941176470588,1.7391509410214472,0.6461442852959178,0.07308747723880253,0.6799999999999999,16.0,10.5
133.0,19.0,C.Kmet,TE,CHI,veteran,120.4,8.6,1.7379132540176583,0.6314284615185217,0.1141176470588235,0.54,15.75,10.5
134.0,57.0,R.Odunze,WR,CHI,rookie,144.9,8.523529411764706,1.7323229064638834,0.5788834177206847,0.5,0.54,5.0,30.5
135.0,20.0,J.Johnson,TE,NO,veteran,122.80000000000001,8.186666666666667,1.7319066068785687,0.5677749841071221,0.19902387001491864,0.54,14.0,10.5
136.0,17.0,C.Williams,QB,CHI,rookie,254.54000000000002,14.97294117647059,1.725760703484434,0.6575805416046915,0.5,0.54,5.0,10.5
137.0,58.0,N.Westbrook-Ikhine,WR,MIA,veteran,135.7,10.438461538461537,1.7202477641979812,0.5633775346060744,0.2083815948858614,0.7849999999999999,14.0,70.5
138.0,43.0,T.Spears,RB,TEN,2nd_year,113.60000000000001,9.466666666666667,1.68752244101369,0.6230186168652314,0.2941176470588235,0.575,12.0,30.5
139.0,59.0,R.Doubs,WR,GB,veteran,132.1,10.161538461538461,1.6869075809389054,0.5558504569812504,0.15258645271745294,0.715,15.0,50.5
140.0,60.0,K.Boutte,WR,NE,2nd_year,121.9,8.126666666666667,1.6830167589938139,1.0,0.11764705882352944,0.505,15.0,70.5
141.0,21.0,N.Gray,TE,KC,veteran,113.3,7.08125,1.6822432263884752,0.509412517717016,0.052230013129205236,0.96,16.333333333333332,30.5
142.0,44.0,R.Davis,RB,BUF,rookie,116.1,7.25625,1.679074096413324,0.5385815331222416,0.5,0.82,5.0,30.5
143.0,18.0,J.Love,QB,GB,veteran,233.86,15.590666666666667,1.6673241999223678,0.703223535238148,0.3650320100689762,0.715,10.5,10.5
144.0,45.0,T.Allgeier,RB,ATL,veteran,106.2,6.247058823529412,1.6661936276312699,0.6217640252641148,0.0,0.6449999999999999,17.0,30.5
145.0,46.0,J.Mason,RB,MIN,veteran,115.0,9.583333333333334,1.66225450752521,0.5468420876010559,0.4423813643071306,0.6449999999999999,9.666666666666666,30.5
146.0,22.0,C.Okonkwo,TE,TEN,veteran,113.60000000000001,7.1000000000000005,1.6577884574988309,0.5408827387960744,0.038146613179363235,0.575,16.5,10.0
147.0,19.0,C.Stroud,QB,HOU,2nd_year,220.38,12.963529411764705,1.6556077554875575,0.6764587756362661,0.0,0.6799999999999999,17.0,10.5
148.0,61.0,T.Tucker,WR,LV,2nd_year,129.3,7.605882352941177,1.6526386920822989,0.4775155598279133,0.0,0.54,17.0,30.5
149.0,23.0,D.Waller,TE,MIA,veteran,113.2,9.433333333333334,1.6497246625242772,0.7510387102190811,0.42375391332673845,0.7849999999999999,10.333333333333334,10.5
150.0,62.0,J.McMillan,WR,TB,rookie,135.4,10.415384615384616,1.6428434423828455,0.5549274521990251,0.5,0.6449999999999999,5.0,70.5
151.0,63.0,M.Mims,WR,DEN,2nd_year,129.5,8.09375,1.6426818951813236,0.44883220857863354,0.05882352941176472,0.6099999999999999,16.0,30.5
152.0,47.0,A.Gibson,RB,NE,veteran,103.4,6.082352941176471,1.6298564775891242,0.7119158707013278,0.06008613423498956,0.505,16.0,50.5
153.0,64.0,T.Lockett,WR,TEN,veteran,121.0,7.117647058823529,1.6267769101210208,0.710716567102666,0.027720209207636556,0.575,16.5,29.0
154.0,65.0,R.Gage,WR,SF,veteran,123.60000000000001,9.507692307692308,1.620616275527179,0.6652383222065755,0.23529411764705888,0.7849999999999999,13.0,150.5
155.0,66.0,S.Diggs,WR,NE,veteran,121.92,15.24,1.6203710604511106,0.8434665907890516,0.23619816342020833,0.505,14.5,10.5
156.0,20.0,M.Stafford,QB,LA,veteran,214.58,13.41125,1.6169558110319762,0.8534067150094174,0.18410206193233375,0.54,14.25,10.5
157.0,67.0,A.Lazard,WR,NYJ,veteran,126.0,10.5,1.615252693311506,0.6361504453280357,0.23947699024908936,0.575,13.5,50.5
158.0,68.0,M.Wilson,WR,ARI,2nd_year,124.5,7.78125,1.6105858785137364,0.5463228212780181,0.05882352941176472,0.54,16.0,30.5
159.0,69.0,E.Moore,WR,BUF,veteran,120.9,7.111764705882353,1.6020964535627698,0.5618520027135459,0.08259491952824957,0.82,15.666666666666666,70.5
160.0,48.0,Jordan James,RB,SF,rookie,107.5305,8.997449999999999,1.5964248074874015,0.5882352941176471,0.5,0.8749999999999999,5.0,
161.0,70.0,D.Robinson,WR,SF,veteran,123.5,7.264705882352941,1.5834917263866581,0.5428875986940669,0.2630315919747851,0.7849999999999999,13.75,70.5
162.0,49.0,Ollie Gordon II,RB,BUF,rookie,105.98700000000001,8.8683,1.5818118986267606,0.5882352941176471,0.5,0.9099999999999999,5.0,
163.0,24.0,W.Dissly,TE,LAC,veteran,110.1,7.34,1.579208331157325,0.4787140356609943,0.2272782746817332,0.715,13.5,10.5
164.0,71.0,A.Iosivas,WR,CIN,2nd_year,119.9,7.052941176470589,1.579008048748037,0.47099738370596306,0.0,0.75,17.0,50.5
165.0,50.0,Donovan Edwards,RB,KC,rookie,104.7522,8.76498,1.5673215715382478,0.5882352941176471,0.5,0.9099999999999999,5.0,
166.0,72.0,C.Austin,WR,PIT,veteran,120.8,7.105882352941176,1.5536655965890849,0.48156200441407354,0.11443983953808971,0.6099999999999999,15.5,30.5
167.0,73.0,X.Legette,WR,CAR,rookie,125.10000000000001,8.34,1.544037368744461,0.6373249971471365,0.5,0.47,8.0,50.5
168.0,51.0,D.Singletary,RB,NYG,veteran,96.60000000000001,6.44,1.532678128916764,0.6566096091589091,0.06035645250757826,0.47,16.25,30.5
169.0,52.0,J.McLaughlin,RB,DEN,veteran,97.2,6.075,1.5326593677344698,0.5546027919204868,0.038146613179363235,0.6099999999999999,16.5,50.5
170.0,74.0,D.Wicks,WR,GB,2nd_year,110.5,6.5,1.5035225867503939,0.5550599329304875,0.0,0.715,17.0,90.5
171.0,75.0,O.Zaccheaus,WR,CHI,veteran,114.4,7.626666666666667,1.4721093279246813,0.5140361636885502,0.21121439496163247,0.54,14.25,70.5
172.0,76.0,D.Slayton,WR,NYG,veteran,110.0,6.875,1.4577442814492307,0.5912836427540948,0.12693682886410904,0.47,14.75,50.5
173.0,21.0,B.Young,QB,CAR,2nd_year,195.02,13.930000000000001,1.4531053509516216,0.6524929307693962,0.17647058823529416,0.47,14.0,10.5
174.0,22.0,T.Tagovailoa,QB,MIA,veteran,181.58,16.507272727272728,1.4454514857161223,0.8344600783584218,0.228146377086409,0.7849999999999999,13.5,10.5
175.0,77.0,K.Coleman,WR,BUF,rookie,111.5,8.576923076923077,1.4420690945225974,0.6276710281453538,0.5,0.82,5.0,30.5
176.0,78.0,J.Palmer,WR,BUF,veteran,107.4,7.16,1.4268908331779355,0.5343158733370799,0.25637581685899063,0.82,13.666666666666666,50.5
177.0,53.0,E.Wilson,RB,GB,veteran,96.0,5.647058823529412,1.4266075899952055,0.48041367903517207,0.4577593581523587,0.715,11.0,30.5
178.0,54.0,I.Guerendo,RB,SF,rookie,96.2,7.4,1.4231508349582955,0.46299120535008603,0.5,0.7849999999999999,8.0,50.5
179.0,55.0,T.Johnson,RB,BUF,veteran,91.7,5.394117647058824,1.4124628623283468,0.4897240828629608,0.3403193877282857,0.82,12.25,50.5
180.0,56.0,C.Akers,RB,NO,veteran,93.2,6.213333333333334,1.4034072062040002,0.621868687329388,0.49879061470390285,0.54,9.5,70.5
181.0,23.0,K.Cousins,QB,ATL,veteran,176.32,12.594285714285714,1.3884899958744958,0.8280300711179122,0.28950218021007923,0.6449999999999999,13.75,30.5
182.0,79.0,C.Watson,WR,GB,veteran,105.3,7.521428571428571,1.375650662281175,0.5431248249038222,0.36720365413211026,0.715,11.5,70.5
183.0,80.0,R.Moore,WR,MIN,veteran,105.0,6.176470588235294,1.372714969654663,0.5521472267456844,0.343319518614269,0.6449999999999999,12.5,250.5
184.0,24.0,R.Wilson,QB,NYG,veteran,172.78,15.707272727272727,1.3705423956488596,0.8551657437133228,0.22779550495329526,0.47,13.75,10.5
185.0,81.0,D.Vele,WR,NO,rookie,106.5,8.192307692307692,1.3612056756304332,0.61409203194643,0.5,0.54,8.0,70.5
186.0,82.0,K.Turpin,WR,DAL,veteran,104.2,6.946666666666667,1.3579886362693987,0.5029977392767072,0.3859393903304223,0.7849999999999999,10.666666666666666,70.5
187.0,57.0,S.Perine,RB,CIN,veteran,81.4,4.788235294117648,1.3577004737722913,0.544066834704554,0.04270939368404885,0.75,16.25,30.5
188.0,58.0,N.Hines,RB,LAC,veteran,81.4,5.0875,1.3468479005997946,0.5110063176108198,0.038146613179363235,0.715,16.5,110.5
189.0,59.0,D.Jackson,RB,DET,veteran,84.5,7.041666666666667,1.337391454301825,0.5184438707813703,0.2941176470588235,0.75,12.0,110.5
190.0,83.0,T.Atwell,WR,LA,veteran,98.9,6.593333333333334,1.3369132421090055,0.5778853931841351,0.200241978351779,0.54,13.666666666666666,50.5
